timestamp,frame_id,num_points,point_data
2026-02-13T17:05:41.778,12,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -2.118718147277832, 'y': 2.436061143875122, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.22852295706606)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:42.061,26,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}, {'x': 3.5311968326568604, 'y': 7.257867813110352, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.07130697369076)}]"
2026-02-13T17:05:42.364,27,9,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -2.118718147277832, 'y': 2.436061143875122, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.22852295706606)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:42.675,28,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:43.036,29,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:43.287,41,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:43.607,42,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:44.047,43,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:44.465,44,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:44.796,45,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:45.078,52,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:45.418,53,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:45.768,54,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:46.149,55,7,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
2026-02-13T17:05:46.451,70,8,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}]"
