timestamp,frame_id,num_points,point_data
2026-02-13T17:07:51.074,169,5,"[{'x': -0.04908227548003197, 'y': 0.07214415818452835, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737405200776)}, {'x': -0.019087551161646843, 'y': 0.08514408767223358, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737948669719)}, {'x': -0.28222307562828064, 'y': 0.2730029225349426, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.39265819758373327)}, {'x': 0.35584649443626404, 'y': 0.16599318385124207, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.3926582033876923)}, {'x': -0.6326159834861755, 'y': 2.450111150741577, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.5304639166663483)}]"
2026-02-13T17:07:51.264,170,4,"[{'x': -0.016360757872462273, 'y': 0.0857098326086998, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737678828464)}, {'x': -0.0463554821908474, 'y': 0.07392576336860657, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737343501226)}, {'x': -0.2863132655620575, 'y': 0.3291974663734436, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.43628689861546815)}, {'x': -1.608807921409607, 'y': 2.0094003677368164, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.574092610193183)}]"
2026-02-13T17:07:51.481,176,5,"[{'x': -0.029994724318385124, 'y': 0.08194001764059067, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737778478238)}, {'x': 0.021814344450831413, 'y': 0.08448658883571625, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737399735849)}, {'x': -0.5071834921836853, 'y': 1.2537912130355835, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893717249236)}, {'x': -1.0143669843673706, 'y': 0.8945876955986023, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893803985933)}, {'x': -1.7396939992904663, 'y': 1.837583303451538, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.5304639116753127)}]"
2026-02-13T17:07:51.712,177,3,"[{'x': -0.016360757872462273, 'y': 0.0857098326086998, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737678828464)}, {'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -0.47446197271347046, 'y': 2.4855852127075195, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.530463991678491)}]"
2026-02-13T17:07:51.936,178,1,"[{'x': -0.013633965514600277, 'y': 0.08618564158678055, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737694532369)}]"
2026-02-13T17:07:52.199,179,3,"[{'x': -0.008180378936231136, 'y': 0.08687307685613632, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737838138677)}, {'x': -0.06816982477903366, 'y': 0.05446764826774597, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737629692427)}, {'x': 1.8501291275024414, 'y': 1.7896857261657715, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.5740926142768155)}]"
2026-02-13T17:07:52.432,180,1,"[{'x': -0.020450947806239128, 'y': 0.12927845120429993, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088605430662226)}]"
2026-02-13T17:07:52.637,186,3,"[{'x': -0.07635020464658737, 'y': 0.042243294417858124, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603692661)}, {'x': 0.06271623820066452, 'y': 0.06066731736063957, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737750917713)}, {'x': -0.2958570420742035, 'y': 0.075751394033432, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.30540082357928455)}]"
2026-02-13T17:07:52.866,187,0,[]
2026-02-13T17:07:52.866,188,1,"[{'x': -0.07635020464658737, 'y': 0.042243294417858124, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603692661)}]"
2026-02-13T17:07:53.104,189,1,"[{'x': -0.08453058451414108, 'y': 0.021643245592713356, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737675456932)}]"
2026-02-13T17:07:53.308,190,0,[]
2026-02-13T17:07:53.308,191,1,"[{'x': -0.024541137740015984, 'y': 0.08373519033193588, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737528427019)}]"
2026-02-13T17:07:53.488,198,0,[]
2026-02-13T17:07:53.488,199,3,"[{'x': -0.0736234113574028, 'y': 0.04683420807123184, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737645357431)}, {'x': -0.0463554821908474, 'y': 0.07392576336860657, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737343501226)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}]"
2026-02-13T17:07:53.671,200,3,"[{'x': -0.04362868890166283, 'y': 0.0755671039223671, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737613802002)}, {'x': 0.008180378936231136, 'y': 0.08687307685613632, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737838138677)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}]"
2026-02-13T17:07:53.865,201,3,"[{'x': -0.035448309034109116, 'y': 0.07973247766494751, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738139532412)}, {'x': -0.07907699793577194, 'y': 0.03688737004995346, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603054703)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:54.047,202,3,"[{'x': -0.035448309034109116, 'y': 0.07973247766494751, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738139532412)}, {'x': -0.08180379122495651, 'y': 0.03036428429186344, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737802233904)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}]"
2026-02-13T17:07:54.249,209,2,"[{'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -1.0143669843673706, 'y': 0.8945876955986023, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893803985933)}]"
2026-02-13T17:07:54.425,210,3,"[{'x': -0.07907699793577194, 'y': 0.03688737004995346, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603054703)}, {'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -0.38038763403892517, 'y': 1.2978954315185547, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524892987696673)}]"
2026-02-13T17:07:54.610,211,3,"[{'x': -0.07635020464658737, 'y': 0.042243294417858124, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603692661)}, {'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -0.38038763403892517, 'y': 1.2978954315185547, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524892987696673)}]"
2026-02-13T17:07:54.836,212,3,"[{'x': -0.07907699793577194, 'y': 0.03688737004995346, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603054703)}, {'x': 0.06544303148984909, 'y': 0.05771533399820328, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737876595617)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:55.010,213,5,"[{'x': -0.07907699793577194, 'y': 0.03688737004995346, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603054703)}, {'x': -0.035448309034109116, 'y': 0.07973247766494751, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738139532412)}, {'x': -0.38038763403892517, 'y': 1.2978954315185547, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524892987696673)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}, {'x': -5.988037586212158, 'y': 5.2809529304504395, 'z': 0.0, 'v': 0.0, 'range': np.float64(7.98405022451153)}]"
2026-02-13T17:07:55.210,214,2,"[{'x': -0.035448309034109116, 'y': 0.07973247766494751, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738139532412)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}]"
2026-02-13T17:07:55.683,215,2,"[{'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}]"
2026-02-13T17:07:55.954,216,3,"[{'x': -0.027267931029200554, 'y': 0.08288732916116714, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737446247685)}, {'x': -0.08453058451414108, 'y': 0.021643245592713356, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737675456932)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}]"
2026-02-13T17:07:56.133,217,3,"[{'x': 0.016360757872462273, 'y': 0.0857098326086998, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737678828464)}, {'x': -0.08453058451414108, 'y': 0.021643245592713356, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737675456932)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:56.324,218,5,"[{'x': -0.035448309034109116, 'y': 0.07973247766494751, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738139532412)}, {'x': -0.07635020464658737, 'y': 0.042243294417858124, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737603692661)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}, {'x': -3.243520498275757, 'y': 7.2955217361450195, 'z': 0.0, 'v': 0.0, 'range': np.float64(7.984050514951634)}]"
2026-02-13T17:07:56.511,219,3,"[{'x': -0.0736234113574028, 'y': 0.04683420807123184, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737645357431)}, {'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:56.699,224,3,"[{'x': -0.016360757872462273, 'y': 0.0857098326086998, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737678828464)}, {'x': -0.05180906876921654, 'y': 0.07021161168813705, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573780409379)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:56.887,225,3,"[{'x': -0.008180378936231136, 'y': 0.08687307685613632, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737838138677)}, {'x': -0.05453586205840111, 'y': 0.06811527162790298, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725738065857787)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}]"
2026-02-13T17:07:57.105,226,3,"[{'x': -0.032721515744924545, 'y': 0.0808897539973259, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573773064103)}, {'x': 0.0463554821908474, 'y': 0.07392576336860657, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737343501226)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:57.290,227,3,"[{'x': -0.05998944863677025, 'y': 0.06336494535207748, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737932814313)}, {'x': -0.05180906876921654, 'y': 0.07021161168813705, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.0872573780409379)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}]"
2026-02-13T17:07:57.467,228,3,"[{'x': 0.013633965514600277, 'y': 0.08618564158678055, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737694532369)}, {'x': -0.08180379122495651, 'y': 0.03036428429186344, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737802233904)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}]"
2026-02-13T17:07:57.649,239,7,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -0.8248549103736877, 'y': 2.2533504962921143, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.399577896695063)}, {'x': -2.0900869369506836, 'y': 2.4031412601470947, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.1848942400389464)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -3.134448528289795, 'y': 4.247802734375, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.2790714758053605)}]"
2026-02-13T17:07:57.823,240,6,"[{'x': -0.020450947806239128, 'y': 0.12927845120429993, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088605430662226)}, {'x': 0.12270568311214447, 'y': 0.04554641991853714, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088606127244312)}, {'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -2.0900869369506836, 'y': 2.4031412601470947, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.1848942400389464)}]"
2026-02-13T17:07:58.001,241,7,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -1.0429983139038086, 'y': 1.9654669761657715, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.2250631265661673)}, {'x': -2.189614772796631, 'y': 2.3128204345703125, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.1848942236462503)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}, {'x': -3.1494460105895996, 'y': 5.934939384460449, 'z': 0.0, 'v': 0.0, 'range': np.float64(6.718818026322674)}, {'x': 0.0736234113574028, 'y': 0.10821623355150223, 'z': 0.0, 'v': -0.12173257023096085, 'range': np.float64(0.13088605695021385)}]"
2026-02-13T17:07:58.222,242,8,"[{'x': 0.040901895612478256, 'y': 0.12433099746704102, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088606494139637)}, {'x': -0.12270568311214447, 'y': 0.04554641991853714, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088606127244312)}, {'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -2.189614772796631, 'y': 2.3128204345703125, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.1848942236462503)}, {'x': -1.2434176206588745, 'y': 4.815735816955566, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.973670559865588)}, {'x': -1.3197678327560425, 'y': 5.111438751220703, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.2790712478482655)}]"
2026-02-13T17:07:58.399,243,7,"[{'x': 0.04908227175474167, 'y': 0.12133462727069855, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088606180768697)}, {'x': -0.004090189468115568, 'y': 0.13082213699817657, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.13088606181964052)}, {'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -1.5542720556259155, 'y': 4.724577903747559, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.973670474757982)}, {'x': -0.9898258447647095, 'y': 5.1854448318481445, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071254217431)}]"
2026-02-13T17:07:58.577,249,7,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -1.398844838142395, 'y': 4.7729058265686035, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.9736703660868145)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.5230166912078857, 'y': 4.774389743804932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501835533472)}]"
2026-02-13T17:07:58.755,250,7,"[{'x': -0.2576819360256195, 'y': 0.16391974687576294, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.305400824441791)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -1.5542720556259155, 'y': 4.724577903747559, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.973670474757982)}, {'x': -1.154796838760376, 'y': 5.151216983795166, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071144903308)}, {'x': -2.969477653503418, 'y': 4.364721775054932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.279071292215596)}, {'x': 3.5230166912078857, 'y': 4.774389743804932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501835533472)}]"
2026-02-13T17:07:58.929,251,9,"[{'x': -0.2672257125377655, 'y': 0.14785154163837433, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.30540081828010945)}, {'x': -1.0198205709457397, 'y': 1.0772041082382202, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.4833754372138543)}, {'x': -0.973465085029602, 'y': 2.0008177757263184, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.225063154931586)}, {'x': -2.189614772796631, 'y': 2.3128204345703125, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.1848942236462503)}, {'x': 3.2762420177459717, 'y': 2.0841221809387207, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829533893577666)}, {'x': -1.5542720556259155, 'y': 4.724577903747559, 'z': 0.0, 'v': 0.0, 'range': np.float64(4.973670474757982)}, {'x': 3.407127857208252, 'y': 3.917449474334717, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813808230207)}, {'x': 3.337594747543335, 'y': 4.905803203582764, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.9335018135256155)}, {'x': 3.824327230453491, 'y': 7.206712245941162, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.158564834662183)}]"
2026-02-13T17:07:59.158,252,7,"[{'x': -0.23859438300132751, 'y': 0.1906367838382721, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.3054008234304293)}, {'x': -1.4888290166854858, 'y': 1.7118265628814697, 'z': 0.0, 'v': 0.0, 'range': np.float64(2.2686916983828493)}, {'x': 3.3212339878082275, 'y': 1.8375836610794067, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.79569610391013)}, {'x': 3.2762420177459717, 'y': 2.0841221809387207, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829533893577666)}, {'x': 3.407127857208252, 'y': 3.917449474334717, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813808230207)}, {'x': 3.152172803878784, 'y': 5.026952266693115, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501704484805)}, {'x': 4.334237575531006, 'y': 6.912059307098389, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.158564777336167)}]"
2026-02-13T17:07:59.390,253,5,"[{'x': 3.439849615097046, 'y': 1.6046006679534912, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.795696072933143)}, {'x': 3.1548995971679688, 'y': 2.263611316680908, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534714204965)}, {'x': 3.2448837757110596, 'y': 4.052858352661133, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813897339539)}, {'x': 3.7084386348724365, 'y': 4.631838321685791, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501777774368)}, {'x': 4.5891923904418945, 'y': 6.745479583740234, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.158564923511127)}]"
2026-02-13T17:07:59.586,258,12,"[{'x': -0.019087551161646843, 'y': 0.08514408767223358, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737948669719)}, {'x': -0.024541137740015984, 'y': 0.08373519033193588, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737528427019)}, {'x': -0.40901896357536316, 'y': 0.15182141959667206, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.4362868964484414)}, {'x': 0.17724154889583588, 'y': 0.39866235852241516, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.4362868812577908)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}, {'x': 3.3975841999053955, 'y': 1.8798267841339111, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534035053817)}, {'x': 3.407127857208252, 'y': 3.917449474334717, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813808230207)}, {'x': 3.5230166912078857, 'y': 4.774389743804932, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501835533472)}, {'x': 3.5121095180511475, 'y': 6.083151817321777, 'z': 0.0, 'v': 0.0, 'range': np.float64(7.02421876790371)}, {'x': 1.0975341796875, 'y': 6.937944412231445, 'z': 0.0, 'v': 0.0, 'range': np.float64(7.024219098433352)}, {'x': 4.613733768463135, 'y': 6.781551361083984, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.202193496210455)}]"
2026-02-13T17:07:59.758,259,14,"[{'x': -0.019087551161646843, 'y': 0.08514408767223358, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737948669719)}, {'x': 0.010907172225415707, 'y': 0.08657299727201462, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737941638592)}, {'x': 0.422652930021286, 'y': 0.10821627825498581, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.43628690346484)}, {'x': 0.027267931029200554, 'y': 0.435433954000473, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.43628691059794505)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}, {'x': -0.9721017479896545, 'y': 0.9403433799743652, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893643597184)}, {'x': 3.558465003967285, 'y': 1.3208465576171875, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.7956960907360675)}, {'x': 3.3975841999053955, 'y': 1.8798267841339111, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.8829534035053817)}, {'x': 3.5693721771240234, 'y': 3.770214080810547, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813936763259)}, {'x': 3.8938605785369873, 'y': 4.477085113525391, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501606878949)}, {'x': 1.6687973737716675, 'y': 5.693993091583252, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.933501664422537)}, {'x': 3.7084386348724365, 'y': 5.914061546325684, 'z': 0.0, 'v': 0.0, 'range': np.float64(6.980590310449588)}, {'x': 1.3088606595993042, 'y': 6.856786727905273, 'z': 0.0, 'v': 0.0, 'range': np.float64(6.980590265745772)}, {'x': 1.7942297458648682, 'y': 8.003543853759766, 'z': 0.0, 'v': 0.0, 'range': np.float64(8.202193279849118)}]"
2026-02-13T17:07:59.965,260,7,"[{'x': -0.019087551161646843, 'y': 0.08514408767223358, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737948669719)}, {'x': -0.06816982477903366, 'y': 0.05446764826774597, 'z': 0.0, 'v': 0.0, 'range': np.float64(0.08725737629692427)}, {'x': -0.422652930021286, 'y': 1.284753680229187, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.3524893781904603)}, {'x': -0.9298364520072937, 'y': 0.9821566343307495, 'z': 0.0, 'v': 0.0, 'range': np.float64(1.352489364779412)}, {'x': 3.558465003967285, 'y': 1.3208465576171875, 'z': 0.0, 'v': 0.0, 'range': np.float64(3.7956960907360675)}, {'x': 3.2448837757110596, 'y': 4.052858352661133, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.191813897339539)}, {'x': 3.8652291297912598, 'y': 4.4441657066345215, 'z': 0.0, 'v': 0.0, 'range': np.float64(5.88987309318403)}]"
